,i,topol,total_avalanches,avalanche_sizes,avalanche_durations,total_spikes,filename
0,0,full,608,"[3386    1    9    6    1    1    6   14    9   39   10    1    1    1
    1    3    9    1    2    5   22    3    2    3    3    1    1    1
    1   38   25   11   13   16    2 3240    1    1    2    2    2    3
    5    4  210    9    3    1    1    3    9    3   27   27    1    1
    1   55    4    1    4    1    7    1    1    1    1    2    2    3
    5  110 2551    3    1    3    5    1    1    1    1    2    1    1
    5    1    1    2    1    2    1    9   11    1 2636   15   11    6
    6    3    1    2    1    2   28    1    6    1    1   18   17    1
   25   19  278   13    1    2   21  783   48   39    6    4    1    1
    1   14   10    6   17    1    5    9    1    2    3    1   18    2
    9    5    2    1    1    2    4    3   18    7    1    1    7    1
    1    1   11    2    1 4903    4   14    5    3    2   79    4   55
    5   14    2    8    1   18    3    4    4    2    1    1    3    2
    1    1    1    1    3 1739 1394    2    5    3    1    1   12    2
 1162    1    3    1   13    1    1    1    1 1159    1    1   18   10
    3   24    1    1    2    1    3    2    1    1    8    1    2    2
    4   12    1    1    1    1    1    1    1    1   16    1    2    1
   25   37    3    1    4    3    1    1    1  129    2    4 3167   47
    4   15    8    5    1    1    1    1    1    1    1    1    1    2
    3    1    2    3    1    1    1    1   24   19   30    4    1    1
    1    1    4    2    1    4  104    1   23    3    3    1    2    3
    5    1    1 2548   31   15   12    1    1    4   25    4    1    2
    1    2    3  186    1    1    1    1    2    1    1    1 1858    1
    1    6    6    2    3    1    2    1    1    1    1    1    1    1
    1   83    4    3    6    1    1    9    7    2   63    8    2    3
    8    1    3    3    4    3    3   14    2    1    1   96    1    1
    1   62    1    8   10 3611    4    2    1    2  417    1   17    3
    1    1    2    7   86    1    2    1    1    1    2    2   97    4
    1    3    7   13    1    1    1    1    1    1    1    1    1    1
   38 2292    1    7  136    7   11    1    1    2    1    2    1    1
    1    3 2221    1    5    1    1    2    1    1    2    4    1    1
    2    2    1   20   14   50    7    4    1    1    1    5 1804    1
    1    1    2    1    1    1    1    2    1   43 2096    3    4    2
    1    1    1    1   39    1    1    3    3    1   10   75    3    3
  301  347    1    6    4    8   10    3   11    1    3    1    1    2
    1    3    2    1    2    1    2    1    1    1    1    1    1    1
    2   10    2    1    3    3    1    1    2   25   48    1    1   18
  105   14    1    1    6    2   42   19   44 2559    2    1    2   47
    4    4    1    1    1    2    2    3    1    1    2    1    2    1
    2  207  184   10   11    3    6    4    2   16    8    2    3   31
    1    5    5    1    3 2811    1    2    1    2    2    1    2    1
    1    2    1    1    1    4   18    1    1    1    2   18    9   46
    2    1    1   33    6   12    1    1    1    2    2    2    2    1
    1    1    1    1    1    1]","[213   1   7   5   1   1   3   4   2   9   7   1   1   1   1   2   6   1
   2   4  10   2   2   2   2   1   1   1   1  16   9   6   6   7   2 240
   1   1   1   1   1   2   2   3  43   4   2   1   1   3   5   1  10  11
   1   1   1  20   3   1   2   1   5   1   1   1   1   2   1   2   4  25
 168   1   1   2   3   1   1   1   1   2   1   1   4   1   1   2   1   2
   1   3   5   1 201   6   4   3   3   2   1   2   1   1   9   1   3   1
   1  10  12   1   9   6  46   4   1   1   8  93  13  12   2   3   1   1
   1   7   7   3  11   1   3   7   1   1   2   1   5   2   3   3   1   1
   1   1   3   2  10   3   1   1   6   1   1   1   5   2   1 329   3   9
   4   3   1  24   2  18   3   4   2   6   1   8   3   2   2   2   1   1
   2   2   1   1   1   1   3 140 164   1   2   3   1   1   9   2 108   1
   2   1   7   1   1   1   1 138   1   1   7   6   2  10   1   1   1   1
   2   1   1   1   5   1   2   1   2   7   1   1   1   1   1   1   1   1
   8   1   2   1   9  14   2   1   3   2   1   1   1  36   2   2 213  15
   4   7   6   3   1   1   1   1   1   1   1   1   1   2   2   1   1   2
   1   1   1   1  12   9  11   3   1   1   1   1   3   2   1   4  23   1
   9   3   2   1   2   2   2   1   1 177  13   7   5   1   1   4  10   1
   1   1   1   1   3  48   1   1   1   1   2   1   1   1 134   1   1   4
   2   2   2   1   2   1   1   1   1   1   1   1   1  24   2   2   4   1
   1   6   6   1  17   2   2   1   7   1   1   3   4   2   3   8   2   1
   1  23   1   1   1  20   1   4   6 293   2   2   1   2  79   1   7   1
   1   1   2   6  27   1   2   1   1   1   1   2  21   1   1   2   5   6
   1   1   1   1   1   1   1   1   1   1  10 144   1   4  29   4   5   1
   1   1   1   2   1   1   1   2 242   1   3   1   1   2   1   1   1   2
   1   1   2   2   1   9   4  15   5   3   1   1   1   2 195   1   1   1
   2   1   1   1   1   2   1  10 153   1   2   2   1   1   1   1  11   1
   1   2   3   1   5  13   2   2  44  66   1   3   2   5   7   1   4   1
   2   1   1   2   1   3   1   1   2   1   2   1   1   1   1   1   1   1
   1   3   1   1   2   2   1   1   1  12  11   1   1   6  27   8   1   1
   4   2  10   9  14 157   1   1   2  13   3   2   1   1   1   2   1   2
   1   1   1   1   2   1   2  29  28   4   2   3   4   2   2   7   4   1
   1  12   1   3   3   1   2 214   1   2   1   1   2   1   1   1   1   2
   1   1   1   3   9   1   1   1   1   7   4  18   2   1   1  10   3   5
   1   1   1   1   2   2   1   1   1   1   1   1   1   1]",126083,data/new_spikes_0_topol_full.pkl
0,1,full,472,"[   1    1    5    1    2    1    3    1    1    1    1    5    2    2
    1    1    1    1    1    1    1    9    1    1    2    1    1    4
    3 2613    4    2   15    4    3 1446    7 2037   78    6    1    8
    1    2    3    2    1   11    3   33  592   39    3    2    1   60
    6    1    9    1 1059 1235    4    2   24   51    3    1    5  501
 2942    6    3   27  498    2    2    1   46    9    5    4    3    1
    7    1    5  866    9    1    1    1    1    1   74    7   87    8
    5    3    1    2 1135    2    1    2    2    2    3    1   15    1
    1    1   22    2   14   10    7    1    4    5   31   26    4    1
    2    6    1    6    4    1    1    1    1    4    1    2 3000    1
   14  138   10   10   17    1    2 2950   54   46   10    1    2    4
    2    1    6    4    6    1    1    1    1    1    3   12    5    1
    1    3   28    1    1    1    4    2    4  134    1    7 1045 1606
  221   13    3    2    1    1    1   19   18    8    2    1    1  146
   86    8   17    3    1    1    1    3 2937   13    6    6   71   16
    1    4    1    1    1    1    5    1    3   11 2385   13   12    4
    1    1    8    1    1    4    4    2    2    1    1    1    1    3
    1    2    1    8    1    3    1    1    2    3    1    1   24   14
   52 2063 1584   11   73    3    2    1    1 1489    3   19   10    8
   15    1    2    1    1    1   64   41   86  531    1    8    6   13
   20    2    1    3    1   35 1561  831    8    1   49  509    4    2
    6    1    1   18   76    3    7    6   19  636   28    7    5    1
    1    4    2    1   11    6    1   10    1    4    3    1    2   19
    4 2073  513 1763   11  926   48    1    1    2    2    6    1    1
    1    1    1    1    1    1    1    1    1    5    2    4    1    1
    2   10    2    1    4    1    1    4    4   13    2    1    8 3338
    1    4    2    7    3    2    1    1    1    1    2    1    2    1
    3    2    2   10    3    1    2    3    2    1    5    1 2739    1
    2    1    1    1    1    1    4  486   16   15  519    1    1    2
    2    1    1    1    1    1    4    4    1    6    4    6    1    2
    1    2    1    2    1    1    2    7   12    1    1    1 4580   21
    2    2    1    1    3    5   57  617    5    6    4    1    1   20
   18    6    1    4    1    1    7    1    7    2    1    6 1055    4
   30    4    1    1   68   62   10   10    1    1]","[  1   1   4   1   1   1   3   1   1   1   1   4   2   2   1   1   1   1
   1   1   1   7   1   1   1   1   1   3   1 194   4   1   8   3   2 118
   3 225  18   4   1   5   1   1   2   2   1   4   2  10  68   9   2   1
   1  21   4   1   3   1 129 168   3   2  15  14   3   1   3  54 229   3
   2  10  75   2   2   1  15   4   3   2   2   1   3   1   5 125   6   1
   1   1   1   1  23   4  24   5   3   3   1   1 151   1   1   2   2   2
   1   1   8   1   1   1  11   1   4   6   3   1   2   2  11  10   1   1
   1   3   1   4   2   1   1   1   1   2   1   2 237   1   8  21   9   5
   6   1   2 242  14   9   4   1   2   2   1   1   3   2   3   1   1   1
   1   1   2   5   4   1   1   2  13   1   1   1   3   1   2  35   1   5
  74 136  35   8   3   2   1   1   1   7   7   2   2   1   1  46  18   4
   4   3   1   1   1   3 270   5   3   2  19   8   1   4   1   1   1   1
   3   1   2   6 181   4   4   2   1   1   6   1   1   2   2   1   1   1
   1   1   1   2   1   2   1   7   1   2   1   1   1   2   1   1  13   7
  24 111 170   3  25   3   2   1   1 226   2   8   6   4   7   1   2   1
   1   1  18   9  23  77   1   4   2   4   9   1   1   2   1  13 151  99
   3   1  11 109   3   1   3   1   1   7  26   3   4   4   6  83   9   4
   4   1   1   3   1   1   4   3   1   4   1   4   1   1   2   9   2 128
  83 203   6 113  18   1   1   2   2   3   1   1   1   1   1   1   1   1
   1   1   1   4   1   3   1   1   2   5   1   1   4   1   1   2   3   6
   2   1   3 309   1   3   2   3   1   2   1   1   1   1   2   1   1   1
   2   2   1   4   1   1   1   3   1   1   4   1 250   1   2   1   1   1
   1   1   3  75   5   3  87   1   1   2   1   1   1   1   1   1   2   2
   1   3   2   4   1   2   1   1   1   1   1   1   2   4   6   1   1   1
 358   9   1   2   1   1   2   5  15  83   3   4   2   1   1   8   8   5
   1   3   1   1   4   1   3   1   1   4 116   3  13   1   1   1  19  14
   4   2   1   1]",130977,data/new_spikes_1_topol_full.pkl
0,2,full,590,"[1181   59  360    2    1    5   79  640   12    1    1    8    1    1
    1    1    1    1    1    1    3   11    3    1    3    1    3    1
    1    2   32    3 1364    2  414    7    8   14    1    4    1    3
    7    3    9    9    3    3    1    3    1    1    1    1    1    2
    1    1    1    1    2    3   13  346  617    2    1    1    7    8
   20    3    1    1    1    3    1    1    4    1    1    1    2   19
    1    1    1    2    3 2699 1113  107    1    1    2    5    4  206
    6    1    3    1  232   11    1   16    2    1    1    8   11   10
    1    2    1    1    1    3    1    3    4   47    1    5    1    1
    1    1    1   15    5 2344   37    8   40   57   30    2    9    7
    2    1    1    1    1    5    1    2   17    1    5    3    1    4
    2    1    5    3    4    1    6    4    4    1    1    1   22 3281
   12   14   16    1  642   34   23    1    8   26    1    1    1    2
    4    1    2    2    1    2  977 1285   28    2    2    1    3    1
    3   89    2    2 1964 1655    5    1    2    3    3    1    1    1
    1    2    1    1    1    1    1    1    2    1    1    1    1    2
    3    1    1    1    3    2    2   37    8    4    3 1239    1    3
    1    2    1    1    1    1    4 1957    2    1    1    1    1   26
    2    3    1  313    2    1   20    1   24   32   39   23    1    4
    1    4   11   19    4    2    3 1106    2    2  315   31   30    2
    3    5    1    2    1    4    2    1    5   13    1    1    5    2
    2  641    1    9    1    7   28    1    1    1    2    1    4    1
    1    1    7    1   14   13    3    5    2    4    1    5   50   14
    8    1    1    9    1    2    2    2    1    2    1    1    1   39
   14    1   72    7 3174    3    2    5    3    7 1574    4    1    1
    1    1    1    1    2    2   17   13    3    1    1    2    4    1
    1    1    1    1    1    1 2743    3    1   12    4    1    3    4
    1    1    1    1    1    1    1  777    4    1    4    3    3   10
    1    2    5  174   15    8    2    1    2   40   13    1    8   14
    4    2    4    1    2    1    2    4    2    1    2    7    1    1
    7    4    1  127    1    1   38 1125    1    2    2    4    1    1
    1    1   11    5    1    1    1    6    2    1    1    9   24   33
    2    2    1    8    1   63   10 1083 1040   12   28   17    4   17
   14    4    3    6    7    2    1    3   12  680    7    6    2    9
    2    5    1    1   10    1    2    1    1    2    6    1    1    6
    4    2    1    2    8    3    1    1    1    4    3 2881    9    8
    1   69    7   17   18   34    1    3    1   15    7    1    2    6
    2    1    1    3    5    2   16    6    2  868    2    4    1    2
    5    1    2    1    1    4    2    7    1    4    2    2    1    1
    4  502    3    2    8    2    1   10    4 2592    3   54   25    2
    2    1    2    1    2    2    1   11    4    1  659   42    2   16
  744 2341    2    4    1   12    7    2    9    1    1    1    1   10
    1    3]","[ 68  16  70   1   1   3  25  81   7   1   1   4   1   1   1   1   1   1
   1   1   3   6   2   1   2   1   2   1   1   1  16   2  94   2  80   3
   4   8   1   1   1   3   4   2   6   4   3   2   1   2   1   1   1   1
   1   1   1   1   1   1   2   1  10  46  63   1   1   1   3   4  10   2
   1   1   1   3   1   1   3   1   1   1   1   8   1   1   1   1   2 218
 181  24   1   1   2   4   3  36   4   1   1   1  36   4   1   7   1   1
   1   6   5   4   1   2   1   1   1   2   1   2   3  24   1   3   1   1
   1   1   1   7   3 125  12   3  16  21  11   1   4   3   1   1   1   1
   1   3   1   1  10   1   3   3   1   3   2   1   4   3   2   1   2   1
   2   1   1   1   9 248   4   5   5   1  88  13  10   1   3  10   1   1
   1   1   4   1   1   2   1   2 110 104  12   2   1   1   2   1   3  19
   2   1 197 213   3   1   1   1   2   1   1   1   1   2   1   1   1   1
   1   1   1   1   1   1   1   2   3   1   1   1   2   2   2  11   5   4
   2 105   1   3   1   2   1   1   1   1   3 143   2   1   1   1   1   9
   1   2   1  49   2   1   8   1   6   6  10  11   1   3   1   2   4   8
   1   1   2 103   1   1  64  12  11   2   2   3   1   2   1   1   2   1
   4  10   1   1   3   2   2 115   1   5   1   3  12   1   1   1   2   1
   4   1   1   1   5   1   4   4   1   3   2   4   1   3  28   8   3   1
   1   5   1   1   1   2   1   2   1   1   1  13   5   1  23   3 256   1
   2   4   3   5 164   3   1   1   1   1   1   1   2   2   7   7   2   1
   1   2   4   1   1   1   1   1   1   1 296   1   1   4   3   1   2   4
   1   1   1   1   1   1   1  87   1   1   2   2   2   4   1   2   2  37
   6   3   1   1   1  16   9   1   3   7   2   2   2   1   1   1   1   4
   2   1   2   5   1   1   4   3   1  29   1   1  20  71   1   2   1   3
   1   1   1   1   5   2   1   1   1   5   1   1   1   4  11  14   2   1
   1   4   1  17   4  91  90   4   9   7   1  11   5   3   2   3   6   2
   1   2   5  87   3   3   1   4   1   4   1   1   4   1   1   1   1   2
   2   1   1   5   2   2   1   2   6   1   1   1   1   2   2 217   3   3
   1  18   3   6   6  17   1   2   1   7   4   1   2   4   2   1   1   3
   4   1   7   2   2  75   2   2   1   2   2   1   2   1   1   2   1   3
   1   2   1   1   1   1   2  68   2   1   5   2   1   3   2 232   2  20
  10   1   1   1   2   1   2   2   1   8   3   1  86  15   1   7  95 192
   1   2   1   9   4   1   4   1   1   1   1   5   1   3]",123726,data/new_spikes_2_topol_full.pkl
0,3,full,517,"[2645   14    5    4    1    2    1    2    3    1    1    1    4    8
    4    2    1    7    1    2    2    3    2    1    1    3    2    1
    2    1    1    1    1    4    1    8    1    2    2    3    1    4
    7  199 1513   16    3    1    1    2    2    1    1    1    2    1
   12    1   11    3   25   10    3   13   10 4034    4   16    2    2
    1   18    3    3    2    2    4    1  671   20  130   88  524   50
    6    3    1    1    1    2    1    1    1    1    3    1    1    1
    1    8    4    1    5    1    3    1    1 2412    2    2    5    7
   11   39    3    2    1    2    2   18    1    2    1    2    1    2
    2    4    3  176    3 1475    2    6    1    1    1    1    1    1
    1    2 1436    5    1    3    3    1    1   12    4    2    6    3
    3    2    4 1984  252  139    2   11    2   68    1   60  418    2
    2    1    1    4    1    1    1    7    5    4    1    2    6  182
  115    1    2    3    8    2    1    7   50    1 2536  387    1    1
    1    2    1    1    1    1    1    1    4    1    1    1    1    1
    1    3  170    1    6    6 2795    1    2    1  108    3   32    2
    1    1    1    3    8    1    1    2    3   20    1    1    4    9
    4   48    6    2    5    1    1    1  295   16 1594    1    3    1
    1    1    1    2    3    1    1    1 2411  119    6    1    3    2
   16    1    1   61    1    4   71    1    2    7    1    1    3   12
    1    1    1    2    2    2    2    1    3    2    2    1   14    9
    1    1    2   12    2    8 1904    4    1    1   25    3    6    5
   17    6    6    4    2    1    3   31    1    1    1    1    1    1
    1    1    4    4    1    2    1    2    9 1014    2   14    5    2
   24   17 1765    1 1790 1083  100   17  389   15    2   11   36   28
    6    7    4    3    1    7    1    7    1   16    7   17 2809   11
   64    2    2    1    5    1    1    1    1    4    4    1    9    2
    1    3   12    2    1    4    1    1    2    1    4    1    3   14
 3634    5  564    2    1    7    2    6    3   48    1    7    4    4
    1    8 1929   19    7    2   10    5   65   11    2    3    1    1
   10  797   43   19    2    1    1    6   92    1    1    3    2    2
   20    6    1    1    2    1    2    1    3    3    2   16    3 2114
   20    1    2    6   20    1    3    3    8 1924   46   98  277    6
   12    1    1    1    3    5    1    1    1    1    1    1 1221   10
    2    1    2    1    3    1    1    2    1    1   61    8    1    1
   31    1    1    2   12    3    2    3    6    4    1   13    6    2
   12 3251  226    1  318    4 1155  185  540    1    2    5    2]","[247   6   3   3   1   2   1   2   2   1   1   1   4   5   3   1   1   4
   1   1   1   2   2   1   1   2   2   1   2   1   1   1   1   3   1   5
   1   2   2   3   1   4   5  37 122   6   2   1   1   2   2   1   1   1
   1   1   7   1   5   2   9   7   2   7   6 316   1   7   1   2   1   9
   2   2   1   2   3   1  87   7  26  25  53  14   4   2   1   1   1   2
   1   1   1   1   3   1   1   1   1   6   2   1   4   1   3   1   1 134
   2   1   2   5   7  14   2   1   1   2   1  12   1   2   1   1   1   2
   2   2   1  41   1 156   1   5   1   1   1   1   1   1   1   2 140   3
   1   2   2   1   1   6   2   1   4   1   2   2   4 155  41  26   1   5
   2  18   1  20  77   2   2   1   1   2   1   1   1   4   3   3   1   1
   2  29  24   1   2   2   6   2   1   4  16   1 218  61   1   1   1   1
   1   1   1   1   1   1   3   1   1   1   1   1   1   2  45   1   3   3
 237   1   2   1  19   3  14   2   1   1   1   2   7   1   1   1   1   8
   1   1   2   3   3  18   4   2   2   1   1   1  62   8 176   1   3   1
   1   1   1   2   1   1   1   1 137  24   3   1   1   2  10   1   1  22
   1   3  15   1   1   3   1   1   2   7   1   1   1   1   2   2   2   1
   1   1   1   1   8   4   1   1   2   5   2   3 167   3   1   1  12   2
   5   2   7   4   3   1   2   1   2  11   1   1   1   1   1   1   1   1
   4   3   1   2   1   2   5  96   2   7   2   1   6  10 133   1 180 120
  27   6  69   6   2   5  18  10   5   3   2   2   1   4   1   4   1   8
   4   8 277   4  22   2   1   1   3   1   1   1   1   3   3   1   5   1
   1   2   5   1   1   3   1   1   1   1   4   1   3   7 307   2 124   1
   1   4   1   3   2  14   1   3   1   4   1   5 136   6   3   1   4   2
  22   5   1   3   1   1   7  95  14   7   2   1   1   6  33   1   1   1
   2   2   7   3   1   1   2   1   2   1   2   2   1   5   1 175   6   1
   2   3  10   1   2   2   5 196  20  37  45   3   5   1   1   1   2   3
   1   1   1   1   1   1  98   5   1   1   2   1   3   1   1   2   1   1
  24   3   1   1  14   1   1   1   6   3   2   2   3   2   1  10   4   1
   7 244  52   1  53   2 149  32  93   1   1   3   1]",132472,data/new_spikes_3_topol_full.pkl
0,4,full,654,"[   4  942  734    3   21   20    2   14    9    1    1    1    1    3
    1    1    5    1    1    1   10    1    1    1  252   11    1    2
    2 1943   20    1   12    1    3    1    1    3    2    1    5    2
   79   19    1    1    1    1    1    1    4   11    5    1  452   12
    1    1    2    2    1    5   22    1    1    1    1    1    1    1
    4    3    4    1   88    1    1    2    3    6   47  211    7    1
    6    1    1    2    2    1  312  365 1351    8    1    1    2   10
   20  253  387    1    1    1    1    1  148   16   66    3    4   18
    2    4    8    1   56    4    5    1  179    4    2    6   11    4
   14   26    2    5    3    1    1    3    7    1   41    1    1    1
    1   10    6 2419    1   15    4    2   99    1    1    2    1    2
    1   11    1    1    1   30   81    5    1    1    1   10    1    1
    3    3    2    1    1    9    2    1    1   29   10    1    1  701
    5    1    2   33 1098   13    1    1    3   96  124    3    6   11
   14    7    6    1    2    1    2    1    1    1    2    1    1 1528
    4    2    1    1  105    3    2    1    1    3    2    1    4    2
   42    9   21    4    6    2   68   26   26    2    3    1    5 2002
    1    2    1    2    2   31    7   35    4   87    1    1    1   10
   57    2   12    1    1    2    1    1    1    3    1    1    8    1
   26   51    1    2    3    1    1    1    1   12    3    1    1    2
    1    1    1    1   13    1    3  647   32    9    4   81    1    1
    5    2    2    1    3    4    3   10   40    1    3    4    1    1
    1    1 3968    1    5    1    1    1    1    1    5   47    2    1
    2    1  169 1126   21    3    2    1    2    1    1    3 1850    8
    1   32   12    6    2    1    1    1    1    1    3    1    1   16
   13    1    1    1    3   16 1726    1    4    1    2    1    4    1
    1    1    1    3  449    1    2   77    2    5    1    1    1    1
    3    1    8  172   11 1552  182    2    2    3    1    1    1    1
    1   11   10    1    1    2   46 1735 1394  185    5    8    2   44
   31    1    5    3 1373    1   12    3   16    1    5   16    1   21
  308    1    8    3    1    3    4    5    1    1    1    2    8   17
    2    4    1    1    6    4    4   62    2   28    1    1    3    2
    7   56   54   14    2   79   88   47   11    1    1    1    4    7
    2    7    2    2    8    1    1    7    2    1    1    1    3    3
 2377   40   41   13  109   70    2    5    1    1    1    9    3    1
    1    1    3    1    1    1    1   93    1    1    1    1    1    1
    9    6    1    1    3    2    1    3    5    1    3    7    6  336
    1    4    1    2    1    2    6    3   17 1105   10    8   37   68
    1    6    6    1    1   11    3   25  110    9    1 3487   60    2
  756    1    1    1    1    1    1    1    3    2    1    1    1    3
    4    5    1  249 1036    3   20    1    1    1    3    1   92   12
    1    1    2    3    1    7    1    2    1    7  126    3    8   36
    7   65 2153    1    1   11    4    3    1    2    5    1    3    8
    1    3    4   54    1   16    2    4    4    3    1   12    1    2
    3    3   12    1    1    1    1    2    1   53    2    3    1    2
    1   20 1073   47   38    1    4    1    1    3    1    1    1    1
    2    1    3    5    1    1    4    1    2    2]","[  2 121  84   1  11   7   2   7   5   1   1   1   1   2   1   1   3   1
   1   1   5   1   1   1  27   4   1   1   1 157   5   1   5   1   2   1
   1   2   2   1   2   2  17   6   1   1   1   1   1   1   2   5   3   1
  53   5   1   1   1   1   1   2  10   1   1   1   1   1   1   1   2   3
   3   1  24   1   1   2   1   3  12  40   4   1   3   1   1   1   2   1
  43  40  92   3   1   1   1   4   6  46  40   1   1   1   1   1  26   6
  19   1   2   6   2   4   5   1  14   2   3   1  32   4   2   3   5   1
   8  12   1   3   3   1   1   2   4   1  14   1   1   1   1   5   1 162
   1   7   2   2  24   1   1   1   1   1   1   4   1   1   1  12  29   4
   1   1   1   5   1   1   2   3   1   1   1   5   1   1   1  11   6   1
   1  65   5   1   2  14  79   5   1   1   3  28  27   1   5   4   6   2
   3   1   1   1   1   1   1   1   2   1   1 102   2   1   1   1  27   2
   2   1   1   3   1   1   3   2  16   3   8   2   2   2  21   6   7   1
   3   1   4 125   1   2   1   2   2  13   4   8   2  20   1   1   1   5
  18   1  10   1   1   1   1   1   1   2   1   1   5   1   8   9   1   1
   2   1   1   1   1   6   2   1   1   2   1   1   1   1   6   1   3  69
  14   2   2  22   1   1   4   1   2   1   3   2   3   3  15   1   3   4
   1   1   1   1 230   1   3   1   1   1   1   1   3  11   1   1   1   1
  24  64   7   2   2   1   2   1   1   2 132   4   1  12   5   4   2   1
   1   1   1   1   2   1   1   6   7   1   1   1   3   5 139   1   3   1
   2   1   4   1   1   1   1   2  67   1   2  18   1   3   1   1   1   1
   3   1   4  25   4 103  29   2   2   2   1   1   1   1   1   4   5   1
   1   2  11 117 106  34   4   4   1  14   6   1   4   1 142   1   7   2
   6   1   2   8   1  10  45   1   6   1   1   1   2   3   1   1   1   2
   5   5   2   4   1   1   3   2   3  17   2  16   1   1   2   1   3  13
  14   3   1  14  10  16   6   1   1   1   2   3   1   4   2   1   3   1
   1   5   2   1   1   1   2   3 123  15  11   7  33  18   1   5   1   1
   1   5   2   1   1   1   1   1   1   1   1  16   1   1   1   1   1   1
   5   2   1   1   3   1   1   3   2   1   2   5   3  39   1   4   1   1
   1   1   5   1   8 104   6   4  11  22   1   4   3   1   1   4   2   8
  23   2   1 222  19   2 100   1   1   1   1   1   1   1   2   2   1   1
   1   3   3   3   1  35 100   2  10   1   1   1   3   1  17   4   1   1
   1   2   1   3   1   2   1   5  23   2   3  14   4  18 143   1   1   5
   2   2   1   1   2   1   2   6   1   3   2  20   1   6   1   3   3   2
   1   7   1   1   2   2   7   1   1   1   1   1   1  17   1   2   1   2
   1   6  94  13  16   1   2   1   1   3   1   1   1   1   2   1   2   3
   1   1   3   1   2   2]",117625,data/new_spikes_4_topol_full.pkl
